temp_1,temp_2,temp_3,temp_4,temp_5,action_1,action_2,action_3,action_4,action_5,phase,reward,timestep
183.12296464766519,197.35298597688086,213.082407859301,228.18456475683948,231.28362363653258,2,2,1,2,2,dream_agent,-7.244485,672
182.8018221643656,197.1017665099539,213.40512991192597,227.88078001295798,231.75216544731808,2,2,2,2,2,dream_agent,-7.054147,673
182.6280492522996,197.19956227800537,213.62617801643728,227.52245420440002,231.45108256829397,2,2,2,2,2,dream_agent,-7.0306597,674
182.32658103113098,197.23667052632265,213.69243219152676,227.53505092793662,231.051515944609,2,2,2,2,2,dream_agent,-6.862754,675
183.64867973085168,197.24859394028655,213.89255162365237,227.44387293421207,232.30692331497923,1,2,2,2,1,dream_agent,-6.856628,676
183.02981910687228,197.89825523110318,213.15412628848338,227.13416083978063,232.11107541198274,2,1,2,2,2,dream_agent,-6.57938,677
183.1451163137291,198.2405966572423,213.2300846610991,227.79925585837057,231.9853291781416,2,2,2,1,2,dream_agent,-6.341105,678
183.08379562186568,198.82721645312841,213.20886260219186,227.98272911142112,231.87162204080053,2,2,2,2,2,dream_agent,-6.093749,679
183.0405825878808,198.58314748129706,213.09346798354747,227.96444034014263,231.71631022399498,2,2,2,2,2,dream_agent,-5.972331,680
182.54370346211653,198.42204535184177,213.27032692004283,227.746971821037,231.37266966598557,2,2,2,2,2,dream_agent,-5.866433,681
182.7453258258232,198.38249987861425,213.16226081009071,228.11211641877824,231.45973947749425,2,2,2,2,2,dream_agent,-5.9752846,682
182.87659712167525,198.37158332300427,213.46266472876218,227.6015163482183,231.2268260072953,2,2,2,2,2,dream_agent,-5.7535396,683
182.024566906775,198.50909996829668,213.55884418149705,227.84060789523713,232.3163514209005,2,2,2,2,1,dream_agent,-5.5698,684
183.10614014794768,198.23891267331865,213.480714735342,227.42351930081114,232.0845315141841,1,2,2,2,2,dream_agent,-5.3323326,685
183.12163642610926,198.33966821666039,213.31892246178677,227.5048039496751,232.53858505939309,2,2,2,2,2,dream_agent,-4.779575,686
183.16466046991152,197.85469648356494,213.50041487575217,227.92622773370167,232.15690122833422,2,2,2,1,2,dream_agent,-4.496118,687
182.73719743406764,198.22868478614177,213.25606068242126,228.56617415591163,232.23132781617127,2,2,2,2,2,dream_agent,-4.323942,688
182.26992887750805,197.74923416303093,213.1264754519037,228.37724612916912,231.93441909002772,2,2,2,2,2,dream_agent,-4.225561,689
182.63043399719396,198.06696337623012,213.56800019782779,228.23205531636447,231.84096194481506,2,2,2,2,2,dream_agent,-4.1669416,690
182.29365522068164,197.9116323079151,213.28123045744803,228.2152267174284,232.13705445623873,2,2,2,2,2,dream_agent,-4.1331997,691
182.59730278985282,197.51598774018018,213.28042736870484,227.9470158780891,231.9529466714789,1,2,2,2,2,dream_agent,-4.451561,692
183.09957339716186,197.733783305293,213.59833778829952,227.97193654082034,232.3217219679161,2,2,2,2,2,dream_agent,-4.7139463,693
183.32619392396637,197.66443185333327,213.4581293513808,227.53232865908942,232.3531543747041,2,2,2,2,2,dream_agent,-5.060626,694
182.7441833578543,197.50550002387752,213.31150484787372,227.7226005007991,232.03411299859582,2,2,2,2,2,dream_agent,-5.755518,695
183.44657059494853,197.63734355877554,213.75883670454414,227.60969929162835,231.86451551618808,2,2,2,2,2,dream_agent,-6.5153313,696
182.97606618438874,197.62154050257698,212.95623093271828,227.2200147561756,231.7014137799118,2,2,2,2,2,dream_agent,-7.363102,697
182.76222634630778,197.67397777650498,213.23871498593113,227.50223415785166,231.85369618279574,2,2,2,2,2,dream_agent,-8.045,698
182.76012117920962,197.6503832231515,213.04721358961535,227.27448126283056,231.43621628936455,2,2,2,2,2,dream_agent,-8.36383,699
182.99425142646993,197.8839271699729,213.2607489700059,227.17882146811013,231.4972052282143,2,2,2,2,2,dream_agent,-8.389353,700
182.98589742473726,197.71311633467963,213.48510768183388,227.98448305593732,231.8391579763342,2,2,2,1,2,dream_agent,-8.6194725,701
182.5820957179369,197.59696469715652,213.40901375001357,228.56311489829355,231.2440233835459,2,2,2,2,2,dream_agent,-8.538641,702
182.5808506269917,197.57443249835814,213.14863202730777,228.55062464352392,231.72490830373624,2,2,2,2,2,dream_agent,-8.293049,703
182.23358888661383,197.99481061412752,213.3821482294055,228.7365226163332,231.33673148365506,2,2,2,2,2,dream_agent,-7.6615553,704
182.31425764504635,197.52369053897786,213.2469724971065,228.2173178167758,231.9984679683058,2,2,2,2,1,dream_agent,-7.0206585,705
183.30692120540633,197.52697139066294,213.32142107499374,228.26149711146942,232.34873298112242,1,2,2,2,2,dream_agent,-6.6045833,706
183.16823317423587,197.43088716876892,212.99854916861707,228.48894467897486,232.2484774554305,2,2,2,2,2,dream_agent,-6.221085,707
183.11650239626766,197.64977024827948,213.0036489642073,227.8441237387269,232.10664681377258,2,2,2,2,2,dream_agent,-5.9875536,708
183.12387731229313,197.68844509305703,212.87464539128365,228.1641887734174,231.97281774310508,2,2,2,2,2,dream_agent,-5.876127,709
183.00010544105558,197.4414189666317,213.20253306564152,227.84604679383514,232.07403720222365,2,2,2,2,2,dream_agent,-5.7069926,710
182.7300965867678,197.16379951321295,212.89532485398198,227.87310150984712,232.10298834455878,2,2,2,2,2,dream_agent,-5.6395645,711
182.8050897654362,198.2603117148744,213.1619153218772,227.99837971720896,231.84770931420059,2,1,2,2,2,dream_agent,-5.67647,712
182.46367438858803,198.36710076110649,212.90618780296967,228.02267590940033,231.84307387880355,2,2,2,2,2,dream_agent,-5.44336,713
183.0183728097245,198.79412417661817,213.0991234898962,227.92692345501942,231.85181794479246,1,2,2,2,2,dream_agent,-5.5550776,714
183.07064993715596,198.36785436553782,212.70841268453933,227.71280275062054,231.67096578064783,2,2,2,2,2,dream_agent,-5.457774,715
183.03576563668625,198.87824495993414,212.72901196333942,227.61752926373535,231.79757010432036,2,2,2,2,2,dream_agent,-5.445873,716
183.34734253437918,198.7906993818735,212.87709054611554,227.84537632580012,232.20368713600942,2,2,2,2,2,dream_agent,-5.4408913,717
182.814409650159,198.68840397171883,212.55227476666977,227.8170660546154,231.2211057977968,2,2,2,2,2,dream_agent,-5.7459316,718
182.79507457070747,198.0613047028914,212.84122221501036,227.935306381541,231.51780138608834,2,2,2,2,2,dream_agent,-5.8146367,719
182.69920863770497,198.4474898300565,212.78222285991737,227.98535225725925,231.74725559137462,2,2,2,2,2,dream_agent,-5.7258773,720
182.66651484551818,198.5767969734052,212.54014878544123,227.63450167546455,231.22111927190565,2,2,2,2,2,dream_agent,-5.577579,721
183.60640293870046,198.4540293873973,213.257689314993,227.32115378975968,231.78720839911833,1,2,2,2,2,dream_agent,-5.480972,722
183.60431374379075,198.06817195321236,212.9375451933271,226.91651978840133,231.82980794055018,2,2,2,2,2,dream_agent,-5.4683146,723
183.9961100295284,198.14294614914755,212.7777920354839,227.72762373400022,231.31419650878098,2,2,2,1,2,dream_agent,-5.983958,724
183.4977066217343,197.87918015562758,212.55151168766716,228.33077738377943,231.64428363686827,2,2,2,2,2,dream_agent,-6.206402,725
183.5200335018254,197.7223845602136,212.7207866671026,228.2348850605203,231.4521775853516,2,2,2,2,2,dream_agent,-6.460058,726
183.35226486981605,198.03918441375185,212.83156846379643,228.08151723057384,231.25465122899723,2,2,2,2,2,dream_agent,-6.410677,727
183.33363508431262,197.6428829890946,212.68191882520588,228.1123839721925,232.14608259933576,2,2,2,2,1,dream_agent,-6.2554636,728
182.9272333257817,197.43140912202665,212.479731674433,227.8519871438273,232.18530790378665,2,2,2,2,2,dream_agent,-5.904694,729
182.90368626532424,197.68157438016513,212.16933349666178,227.8899595271271,232.53533900523715,2,2,2,2,2,dream_agent,-5.817053,730
183.04540416236063,197.43088767161484,212.4092268252434,227.11430964056015,232.26384572956596,2,2,2,2,2,dream_agent,-5.6838765,731
182.07501765314774,197.45704581934783,212.19257908418356,227.07434544759295,232.50262044206028,2,2,2,2,2,dream_agent,-5.605173,732
183.0718625099884,197.75690839866533,211.962066433261,227.9048606071511,232.19703363344186,1,2,2,1,2,dream_agent,-5.960083,733
183.2872603301519,197.5950501127289,212.170322265665,228.16576279265405,232.42524642768262,2,2,2,2,2,dream_agent,-6.0633063,734
183.68455882231305,197.40637276425798,212.15410714545064,228.36990676508262,232.00120574045187,2,2,2,2,2,dream_agent,-6.20476,735
183.37603901461316,196.86238063352624,212.02820247622734,228.27573254927896,232.36452081239378,2,2,2,2,2,dream_agent,-6.28091,736
183.6692993218205,197.63691462124245,212.55044402363038,227.84831347904878,231.8607633029666,2,2,2,2,2,dream_agent,-6.3734455,737
183.19748364812318,197.17972197994996,212.11897542057196,228.00405353919015,231.95802746810136,2,2,2,2,2,dream_agent,-6.232694,738
183.02533838258012,197.29009394470177,212.35592659778516,228.14913729463427,232.01885313250762,2,2,2,2,2,dream_agent,-5.9305534,739
182.77163446318588,197.19097346027252,212.5535442946251,227.83957505649457,232.00027614118613,2,2,2,2,2,dream_agent,-5.8112907,740
182.8668302265232,197.7262883076553,212.40468745441248,227.91316041928525,232.04908214230608,2,1,2,2,2,dream_agent,-5.8174205,741
182.92527643957018,198.2334271017238,212.01959426974267,227.8047247385455,231.86048238038953,2,2,2,2,2,dream_agent,-5.716657,742
182.7824000595829,198.19253485905676,212.46805358344838,227.74456932445526,231.55100028682511,2,2,2,2,2,dream_agent,-5.8327947,743
183.2474186634694,198.65368930105407,212.24566540221505,227.5361595857624,232.1337690217836,2,2,2,2,2,dream_agent,-5.911557,744
182.5373642227444,198.32793450830013,212.59831838542746,228.0071736647811,231.81067856249453,2,2,2,2,2,dream_agent,-5.995711,745
182.98315074713076,198.69508011343152,212.5682033525104,227.57809088275465,231.5782190482553,2,2,2,2,2,dream_agent,-6.251315,746
183.12295792981564,198.53753478316918,212.92554264928674,227.9614671806705,232.25323399187855,2,2,2,2,2,dream_agent,-6.4065123,747
182.6840524776981,198.40102809894586,212.90313250752072,227.71219950387524,231.85019798207736,2,2,2,2,2,dream_agent,-6.324224,748
182.59992176126494,198.19779936198452,212.5539933434701,227.5733298050114,232.23953557940285,2,2,2,2,2,dream_agent,-6.4377236,749
181.89209387632073,198.4703679948476,212.22157348962958,227.66845393844153,231.89237037459748,2,2,2,2,2,dream_agent,-6.4683743,750
182.3064296304984,198.40064749030668,212.74333075020556,227.62673828274117,231.45895444952177,2,2,2,2,2,dream_agent,-6.2174354,751
183.15016238300768,198.01676669572507,212.86211447171496,227.5476124053654,231.82934722209626,1,2,2,2,2,dream_agent,-6.151374,752
183.1543217171474,198.46515744016637,212.38833462959937,227.92956786673352,231.31371555952475,2,2,2,2,2,dream_agent,-5.7495627,753
183.43318232476022,198.04780043460045,212.44766228272852,227.7113646441649,231.82968082922068,2,2,2,2,2,dream_agent,-5.5172863,754
183.13779537605376,198.29446783115148,212.35856050217097,228.19112781618543,232.0180102231455,2,2,2,1,2,dream_agent,-5.553433,755
183.20599290085022,198.1425695029706,212.4501372854091,228.67723870435006,231.62320724677025,2,2,2,2,2,dream_agent,-5.365541,756
183.0466587411723,197.95466937664048,212.13873617067023,228.197271318704,232.01669115795298,2,2,2,2,2,dream_agent,-5.15796,757
182.93625903482987,198.06507433211345,212.15185823157609,228.05241397822596,232.21147698062535,2,2,2,2,2,dream_agent,-5.3201213,758
182.75682694538943,197.90712925947722,212.74111458398912,228.12403300414493,231.8447382678453,2,2,2,2,2,dream_agent,-5.9013033,759
183.29972962111842,197.9684561211265,212.45620176093956,228.85904928465155,232.16088225044632,1,2,2,2,2,dream_agent,-6.3463435,760
183.7000754727253,197.7777279255434,212.08164523063706,228.18294097593645,231.67860979743975,2,2,2,2,2,dream_agent,-6.399879,761
183.89880843873445,197.87586509637902,212.36438129659382,227.93440263144285,231.87838196361108,2,2,2,2,2,dream_agent,-6.417598,762
183.5898299720183,197.64659409591616,212.71755872019028,228.08072852755663,231.3817234452656,2,2,2,2,2,dream_agent,-6.8115153,763
183.6569235608429,197.7769103675507,212.3394112547249,227.96559578374826,231.64708080388473,2,2,2,2,2,dream_agent,-7.055706,764
183.54109335230348,197.83817426063456,212.48469909112583,227.89128750087164,231.81916972652732,2,2,2,2,2,dream_agent,-7.399432,765
183.36798674251315,197.57313066104038,212.50874920993346,227.4643079777489,231.73307617827203,2,2,2,2,2,dream_agent,-7.6091213,766
182.896311854322,197.22093535970342,212.69765929001562,227.5814013086087,231.898167219811,2,2,2,2,2,dream_agent,-7.890296,767
183.03077804156942,197.53234988764157,212.50976693664612,227.04403717630285,231.72244920736472,2,2,2,2,2,dream_agent,-7.9740334,768
182.91216377445448,197.5864495538202,212.176881037873,227.18968015005308,231.76201173339845,2,2,2,2,2,dream_agent,-7.7224627,769
182.86333867821105,197.22190446879497,212.46640211409743,228.01614071822644,231.7860568433534,2,2,2,1,2,dream_agent,-7.652482,770
182.97054161059327,197.6973088938367,212.5907079740925,228.28921742238165,232.11614364450116,2,1,2,2,2,dream_agent,-7.696783,771
182.47283359038042,198.43012002694098,212.12711594625338,228.2734828494535,231.61199349917132,2,2,2,2,2,dream_agent,-7.401943,772
182.07340343659968,198.70124121932986,212.3861641561097,228.2462528808145,231.63499724691565,2,2,2,2,2,dream_agent,-7.3032265,773
182.46547377516498,198.37143575689893,211.91861837493053,228.08194392546744,231.47514868972374,1,2,2,2,2,dream_agent,-7.299185,774
182.86480512067465,198.59937698560987,212.6644955468537,228.26553511371992,231.3513587375286,2,2,1,2,2,dream_agent,-7.1044645,775
182.8939411102221,198.30784954285545,213.85752892295574,227.95846555397426,231.64820345453256,2,2,2,2,2,dream_agent,-6.636839,776
183.1948421373347,198.22535012215997,213.4377663530861,227.35758087303464,231.25320874494753,2,2,2,2,2,dream_agent,-6.4911184,777
183.32690682198145,198.71145084617697,213.52563185720604,227.6457265288966,231.8418258124815,2,2,2,2,2,dream_agent,-6.439992,778
183.05266163521887,198.19043782761233,213.62246366441002,228.24224781501704,231.58272997639313,2,2,2,1,2,dream_agent,-6.705867,779
182.74024672331618,197.89998904622516,213.24102572412568,228.76691570344363,231.31523476392002,2,2,2,2,2,dream_agent,-6.633284,780
182.56279739567083,198.20164474533428,213.81494600449915,228.45613745953403,231.60747411889653,2,2,2,2,2,dream_agent,-6.422418,781
182.61063558003937,198.2802836136829,213.39578311060157,228.47054795266,231.378676991033,2,2,2,2,2,dream_agent,-6.427724,782
182.70115785333033,198.2399699207116,213.8030525985701,227.98598552828483,231.60614162077624,2,2,2,2,2,dream_agent,-6.654778,783
182.68697783451265,198.16098868229523,213.54706917190035,228.53340570005702,231.6744004530126,2,2,2,2,2,dream_agent,-6.663942,784
182.30155643853965,197.57834649506967,213.535608544108,228.51248702071845,231.492445167859,2,2,2,2,2,dream_agent,-6.6577535,785
183.1238965060127,197.61237357067375,213.75323277599006,228.34359303108423,231.22309186199095,1,2,2,2,2,dream_agent,-6.628412,786
183.80499172852873,198.20829786585253,213.98844896745365,227.80462613048513,231.9885049334864,2,2,2,2,1,dream_agent,-6.355878,787
184.049552708536,197.72726975345734,213.8942285720652,227.70253911356426,232.28647645322766,2,2,2,2,2,dream_agent,-6.1529026,788
183.74775288210537,198.30154438378608,213.66896245494027,227.97541546714072,231.8846989775283,2,2,2,2,2,dream_agent,-6.0302224,789
183.45077505865325,197.84682399051238,213.86208713482674,227.69253464508708,232.03693777361687,2,2,2,2,2,dream_agent,-5.9847803,790
183.2555900678766,198.05464815573916,213.6899028524514,227.55501756109658,231.96465198944117,2,2,2,2,2,dream_agent,-5.9832253,791
182.8586353732713,197.87615903510354,213.6534904488564,227.65405125354042,231.78653432523222,2,2,2,2,2,dream_agent,-5.95491,792
183.03516062424984,197.90561969245974,213.59494082657883,228.062764100215,232.3635710541397,2,2,2,1,2,dream_agent,-6.2511177,793
182.71535509925147,197.8600127612083,213.64497786710015,228.31718295729004,231.66203820690058,2,2,2,2,2,dream_agent,-6.064539,794
182.55076388871834,198.12604512986215,213.44330301725378,228.29294131279883,231.54824684772356,2,2,2,2,2,dream_agent,-5.9369454,795
183.17039171561552,197.82206070300575,213.2369249192356,228.4469946546262,231.9943497446349,1,2,2,2,2,dream_agent,-5.9118705,796
183.41095646058315,198.24023172864867,213.49817622860996,228.13521758191288,232.20292413077146,2,2,2,2,2,dream_agent,-5.72719,797
183.42713563651807,198.13293670974002,213.56149452041208,228.1325531904724,232.21614259407832,2,2,2,2,2,dream_agent,-5.758043,798
183.03212879740238,198.14831226992396,213.20752402995683,227.73024749632728,231.7491136004142,2,2,2,2,2,dream_agent,-6.014516,799
183.20652039486362,197.88742264600904,213.17727023391683,227.34553378127092,231.9517070165456,2,2,2,2,2,dream_agent,-6.300538,800
183.13137992197053,198.14078292720018,213.23908220082447,227.36140170718198,232.1047164504803,2,2,2,2,2,dream_agent,-6.50012,801
183.16140811099987,197.78320130277268,212.96190679113522,227.31768178200159,231.45006991134326,2,2,2,2,2,dream_agent,-6.7107973,802
182.99758768985902,198.22930405263332,213.22214925910026,227.2051123924406,231.73064189960203,2,2,2,2,2,dream_agent,-6.9179916,803
182.80412868651814,197.8737513317489,213.25739659626464,228.00057061965953,232.0211871380607,2,2,2,1,2,dream_agent,-6.9302545,804
182.58361640881225,198.05174473372992,212.6041794665894,228.19781088982887,231.64962541194916,2,2,2,2,2,dream_agent,-6.537286,805
182.86365552734196,197.96972752580518,212.86283021103304,228.41524037801176,231.89808034624608,2,2,2,2,2,dream_agent,-6.330158,806
182.86522245275657,197.81250708397963,213.4357749452061,228.13162666193622,231.38947161471026,2,2,2,2,2,dream_agent,-6.2403703,807
182.6015906294346,197.57241768631496,212.78346684914771,227.85537254578534,231.39794771631418,2,2,2,2,2,dream_agent,-6.325078,808
182.5125007387731,197.5791423473827,213.00260353056711,227.67025103142709,231.53645914851583,2,2,2,2,2,dream_agent,-6.19653,809
183.11038150859764,197.63213446003326,213.3978711446714,227.57551875968417,231.63859904495968,1,2,2,2,2,dream_agent,-6.0201726,810
182.99844935989952,197.51595406546812,212.8342657748695,227.50863047016134,230.76923502933684,2,2,2,2,2,dream_agent,-5.774099,811
183.39170966013117,197.42522654352334,213.19972442073566,228.09964214321548,232.0820478884138,2,2,2,1,1,dream_agent,-6.048448,812
182.88957156001823,197.43855590737414,213.31062006225048,228.43332632162344,231.81812106444303,2,2,2,2,2,dream_agent,-5.9454703,813
183.0161786131746,197.48814413662404,212.82335606976457,228.37014056082197,232.16575018506455,2,2,2,2,2,dream_agent,-5.86463,814
183.16654948715777,196.98975212246035,213.17364791567124,227.8100023646361,232.3185767841542,2,2,2,2,2,dream_agent,-5.8175917,815
182.8416776395985,196.91877808512092,213.05409032050173,228.0770866862536,232.8189155221812,2,2,2,2,2,dream_agent,-5.831963,816
182.76731854454198,197.0498818304659,212.9481247976647,227.78700277216706,232.51302972194208,2,2,2,2,2,dream_agent,-5.9953485,817
182.35642384623446,197.1515476326435,212.94273307000745,227.91488083526772,232.39382692165827,2,2,2,2,2,dream_agent,-6.137591,818
182.47016093720183,197.47066893180752,212.66766888839055,227.89752814636435,232.17289839365728,2,1,2,2,2,dream_agent,-6.4431095,819
182.46645761576994,198.18884250511167,212.92081736181274,227.75427587780752,231.97939825681632,2,2,2,2,2,dream_agent,-6.3595023,820
183.0439627982019,198.08121975897618,213.19232013964017,227.4425080298398,232.5319533159079,1,2,2,2,2,dream_agent,-6.3861012,821
183.37626649977165,198.20693101210276,212.5202639285607,227.55248987309022,232.0206677456786,2,2,2,2,2,dream_agent,-6.1977835,822
182.9398178236739,198.10613027068206,212.99495189261543,227.67383712672907,232.2726780531419,2,2,2,2,2,dream_agent,-6.268325,823
182.8339197955294,198.3876147859108,212.96569643687957,228.00747028725803,232.2257016620514,2,2,2,1,2,dream_agent,-6.4723067,824
182.93209754080127,198.4098208852146,212.70846034320073,228.81291659987693,231.70904695563553,2,2,2,2,2,dream_agent,-6.3836894,825
183.28415719885518,198.16620552993888,212.69008653481333,228.42512125839912,231.5733990964916,2,2,2,2,2,dream_agent,-6.42193,826
182.92991774906514,198.38927637429984,212.29513692730785,228.4132351167914,231.63142899046588,2,2,2,2,2,dream_agent,-6.551586,827
182.88314916069555,198.3569026553131,212.72842732721972,228.05034951286854,231.65764156859808,2,2,2,2,2,dream_agent,-6.8266397,828
182.5279213061007,198.3774143385261,212.27640492456203,227.9829175897016,231.81679037303488,2,2,2,2,2,dream_agent,-6.8910685,829
182.5129336657468,198.2014169286854,212.55465964776243,227.88254309167905,231.76474350169562,2,2,2,2,2,dream_agent,-6.7518086,830
183.0319809016056,198.19559624080085,212.48020108852145,227.7416761278674,231.61767983576576,1,2,2,2,2,dream_agent,-6.552967,831
183.72353089079104,198.11424415531337,212.69247945523193,227.57500913496145,232.0479406173206,2,2,2,2,2,dream_agent,-6.135244,832
183.49586210452026,197.65456852253908,212.81769577853694,227.3837131760116,232.07418999856216,2,2,2,2,2,dream_agent,-5.8491693,833
183.27079156438407,198.2736071240071,212.38842811678995,227.5383955684082,231.30314192753238,2,2,2,2,2,dream_agent,-5.6179514,834
183.10172011748702,197.90375603677305,212.29698164880782,227.03481201389613,232.31211914548362,2,2,2,2,1,dream_agent,-5.469374,835
182.8835707605453,198.26987013375552,211.99944594781113,227.69361507449614,232.24473681514812,2,2,2,1,2,dream_agent,-5.2282543,836
182.79786851233567,198.10347114938904,212.0209798256405,227.6086772349325,232.08021421685427,2,2,2,2,2,dream_agent,-4.916016,837
182.28610800264693,197.75891311265298,212.91728029016053,228.45351243472925,232.47041733629814,2,2,1,2,2,dream_agent,-4.8202786,838
183.14335364567955,197.91783177660784,213.84114795290006,228.1026714649353,232.511523363329,2,2,2,2,2,dream_agent,-4.448105,839
182.22601546540724,197.65041611932696,213.60749804961793,228.44132496631988,232.843387763295,2,2,2,2,2,dream_agent,-4.3927765,840
183.18186879964549,197.5489904458116,213.76567760292127,227.8868832015846,232.60809101399428,1,2,2,2,2,dream_agent,-4.6758604,841
183.33117071403692,197.15224112916852,214.29537612479842,228.01561756734543,232.5895959005054,2,2,2,2,2,dream_agent,-5.0088844,842
183.50710488185177,197.98346975436095,213.84524500370728,227.79715343143647,232.29075682780578,2,2,2,2,2,dream_agent,-5.502929,843
183.94220302617308,197.56445669668614,213.84637400312405,228.03337496486165,232.55705226526624,2,2,2,2,2,dream_agent,-6.0219765,844
183.35443282283177,197.81765777198683,213.72560306645855,227.54034122003202,232.2229913137454,2,2,2,2,2,dream_agent,-6.40403,845
183.32122508913267,197.62304441945767,213.98231870521258,227.88299894867967,232.17754152172702,2,2,2,2,2,dream_agent,-6.6521707,846
183.58046108978556,197.27848330590547,213.76241716183424,227.28431684316243,232.33302918455408,2,2,2,2,2,dream_agent,-6.9615207,847
183.51149685226986,197.65233212281322,213.81662825058618,227.37032718313648,232.16245233485745,2,2,2,2,2,dream_agent,-7.32895,848
183.33443800672524,197.47366620963268,213.562705014941,228.28368354721607,232.57577836505266,2,2,2,1,2,dream_agent,-7.6187077,849
182.7461352684139,197.34576535138117,213.25480739266737,228.2220105893727,232.48763824540546,2,2,2,2,2,dream_agent,-7.475027,850
182.82889176162,197.52740863199548,213.31618395074742,228.73316311527353,231.87893762358055,2,2,2,2,2,dream_agent,-7.0683193,851
182.83739578233403,197.2970254463018,213.5366644479973,228.32611654629162,232.1827891425839,2,2,2,2,2,dream_agent,-6.863751,852
182.79085901116815,197.17345468229112,213.11846703716844,228.29066718910795,231.86418640588457,2,2,2,2,2,dream_agent,-6.8330445,853
182.71124574485634,197.32979020041145,213.78552868659906,227.89924746975439,232.6241290727044,2,2,2,2,2,dream_agent,-6.759055,854
182.05675266236318,197.50574631581307,213.3701957665661,228.0966880552657,231.7890927125928,2,2,2,2,2,dream_agent,-6.628828,855
183.01997389196688,197.54743716447015,213.47237122401273,227.83441160877047,232.1070079180187,1,2,2,2,2,dream_agent,-6.8800755,856
183.26866440093272,197.34675038798588,213.41112227102957,227.83070273237178,231.6303549510396,2,2,2,2,2,dream_agent,-6.9778447,857
183.17473651124527,197.44778098946375,213.696409445587,227.4571993762406,232.19799223647124,2,2,2,2,2,dream_agent,-7.0693626,858
183.62921123732661,197.516103842497,214.06231719701836,227.5179753260909,231.90286363456607,2,2,2,2,2,dream_agent,-7.225295,859
183.28905172586826,197.5640612508033,213.72146871389384,228.16827453648864,232.03204248357486,2,2,2,1,2,dream_agent,-7.491248,860
183.06222306043892,197.83385701636877,213.60312861579874,228.2051707539787,231.91508180572936,2,2,2,2,2,dream_agent,-7.5972652,861
183.32696431358724,197.41602041774962,212.98884967319137,228.30493388119126,231.66912950114263,2,2,2,2,2,dream_agent,-7.618474,862
182.71605353699857,197.54794370350427,213.94432274709442,228.57419736465823,231.2643865984663,2,2,2,2,2,dream_agent,-7.3836946,863
182.69486865161917,197.4491139034819,213.621288792753,228.5443136892346,231.59618735125304,2,2,2,2,2,dream_agent,-6.894145,864
182.33411962042638,197.61903846734376,213.5054155629984,228.0767104873991,231.1572907975955,2,2,2,2,2,dream_agent,-6.385457,865
183.61811997837162,197.50162364589607,213.76112688347902,228.21993904908325,231.55313979087285,1,2,2,2,2,dream_agent,-5.860247,866
183.4162785649785,197.21558729361462,213.6593342156448,227.60063349807749,231.81486079060372,2,2,2,2,1,dream_agent,-5.5614777,867
183.9343042863387,197.21497056670844,213.60519152358427,228.18444523177968,232.36843989389783,2,2,2,2,2,dream_agent,-5.415213,868
183.73109847618298,197.3964701035391,213.18581191722683,227.5152063299608,232.34385083642354,2,2,2,2,2,dream_agent,-5.254886,869
183.40911023911752,197.40488714852083,213.31147835737198,227.55682759653033,232.73875195111933,2,2,2,2,2,dream_agent,-5.095089,870
183.5759088539659,197.1053089815986,213.7296066949289,227.41409616339178,232.24439123847603,2,2,2,2,2,dream_agent,-5.3282523,871
183.51921928146015,196.86977006975457,213.83506294816578,228.04529943539814,232.36584285328038,2,2,2,1,2,dream_agent,-5.602169,872
183.08369674376974,197.1848550991061,213.3015291139141,228.17693747603542,232.28998381400368,2,2,2,2,2,dream_agent,-5.7195196,873
182.9840634306187,197.05092140476575,213.37305592509,228.64829047518762,232.25727741743472,2,2,2,2,2,dream_agent,-5.815199,874
182.69623926519816,197.04683412465738,213.3110814808571,228.13579686613247,232.21301280219353,2,2,2,2,2,dream_agent,-5.8846626,875
182.78542375411226,197.67199471282566,213.1888211661642,228.06030805983514,231.7771245922102,2,1,2,2,2,dream_agent,-6.0002217,876
183.05299578803718,198.41650533660453,213.6644403653701,227.8035014594709,231.65294250277762,2,2,2,2,2,dream_agent,-6.096547,877
182.28382559266842,198.33233048557895,213.3185549863662,227.56796316955737,231.49154091909438,2,2,2,2,2,dream_agent,-6.4277363,878
183.07614290750348,198.50862161813407,213.4838959983334,228.03794951506475,231.4732311284557,1,2,2,2,2,dream_agent,-6.8078027,879
183.06461282709049,197.95089166894894,213.4707007269445,227.62885991178513,231.16907787367782,2,2,2,2,2,dream_agent,-6.624768,880
183.23356407295893,197.91339157053366,213.28360693570994,227.7197445231599,231.91989032041076,2,2,2,2,1,dream_agent,-6.6075535,881
183.17870992029938,198.01678223322787,213.2110034702274,227.66761074906117,232.27281309352176,2,2,2,1,2,dream_agent,-6.4372306,882
183.14449453697392,198.13059805510187,213.4430453520495,228.17948615817218,232.64052367403207,2,2,2,2,2,dream_agent,-6.316754,883
183.0991025825451,198.0286344510873,213.31887429992858,227.94935106589588,232.5017768407481,2,2,2,2,2,dream_agent,-6.1391006,884
182.21809370110554,198.06067734234313,213.64211251281498,227.9557539521806,232.4950808762418,2,2,2,2,2,dream_agent,-6.142625,885
183.35794764673474,197.64967482389977,213.571364920814,227.9249219135277,232.56514443287614,1,2,2,2,2,dream_agent,-6.2179017,886
183.56235066783665,197.88280262442936,213.55562865755147,227.63934957593068,232.0370308459843,2,2,2,2,2,dream_agent,-6.0178986,887
